Date,RELIANCE.NS,HDFCBANK.NS,INFY.NS,HDFC.NS,ICICIBANK.NS,TCS.NS,KOTAKBANK.NS,HINDUNILVR.NS,ITC.NS,AXISBANK.NS,LT.NS,SBIN.NS,BAJFINANCE.NS,BHARTIARTL.NS,ASIANPAINT.NS,HCLTECH.NS,MARUTI.NS,ULTRACEMCO.NS,M&M.NS,SUNPHARMA.NS,TITAN.NS,NESTLEIND.NS,TECHM.NS,BAJAJFINSV.NS,POWERGRID.NS,DRREDDY.NS,INDUSINDBK.NS,NTPC.NS,BAJAJ-AUTO.NS,ONGC.NS
2021-03-24,2047.300048828125,1478.800048828125,1353.75,2465.75,567.5,3121.10009765625,1782.449951171875,2318.60009765625,215.9499969482422,706.4000244140625,1369.1500244140625,359.8500061035156,5270.2998046875,523.6500244140625,2443.550048828125,975.6500244140625,7066.2001953125,6858.64990234375,811.4000244140625,585.2999877929688,1488.1500244140625,16448.099609375,992.1500244140625,9202.0498046875,221.0500030517578,4350.5,958.7000122070312,106.0,3603.550048828125,104.80000305175781
2021-03-25,1991.449951171875,1463.3499755859375,1333.800048828125,2470.75,571.5499877929688,3064.85009765625,1762.9000244140625,2237.050048828125,211.60000610351562,694.5999755859375,1371.0999755859375,355.20001220703125,5122.2001953125,507.75,2402.199951171875,957.0499877929688,6786.85009765625,6666.5,791.7000122070312,575.75,1450.8499755859375,16170.099609375,968.7000122070312,9057.5498046875,216.39999389648438,4380.5498046875,957.7999877929688,103.0,3501.60009765625,102.0
2021-03-26,1994.6500244140625,1491.300048828125,1336.199951171875,2532.75,578.5499877929688,3066.800048828125,1771.050048828125,2317.89990234375,210.89999389648438,698.2000122070312,1398.300048828125,357.20001220703125,5183.0498046875,522.5,2505.14990234375,958.5499877929688,6784.4501953125,6735.25,799.3499755859375,587.2000122070312,1505.8499755859375,16571.75,991.0,9467.4501953125,214.60000610351562,4406.0,952.75,104.19999694824219,3600.050048828125,102.4000015258789
2021-03-30,2029.300048828125,1553.699951171875,1385.300048828125,2605.64990234375,591.4500122070312,3158.550048828125,1781.25,2398.75,214.5500030517578,695.3499755859375,1423.550048828125,360.79998779296875,5193.5498046875,521.5,2578.050048828125,995.7999877929688,6851.7998046875,6785.60009765625,795.0,597.7000122070312,1552.199951171875,17165.0,1016.9000244140625,9502.349609375,221.35000610351562,4518.2001953125,961.0499877929688,107.69999694824219,3666.699951171875,103.5
2021-03-31,2003.0999755859375,1493.6500244140625,1368.050048828125,2498.10009765625,582.0999755859375,3177.85009765625,1753.0,2431.5,218.5,697.4500122070312,1418.9000244140625,364.29998779296875,5149.85009765625,517.2999877929688,2537.39990234375,982.6500244140625,6859.2001953125,6737.9501953125,795.25,597.7999877929688,1558.050048828125,17165.19921875,991.4500122070312,9668.599609375,215.64999389648438,4516.0,954.4500122070312,106.55000305175781,3670.60009765625,102.1500015258789
2021-04-01,2021.8499755859375,1486.75,1385.199951171875,2531.449951171875,594.4000244140625,3165.0,1804.550048828125,2399.10009765625,220.0500030517578,713.0,1444.5999755859375,370.6499938964844,5272.14990234375,520.7999877929688,2551.75,1002.5999755859375,6923.89990234375,6898.85009765625,807.5999755859375,610.75,1559.3499755859375,17083.150390625,992.1500244140625,9789.5,218.6999969482422,4587.64990234375,993.2999877929688,107.9000015258789,3743.050048828125,104.3499984741211
2021-04-05,1992.5999755859375,1449.5999755859375,1409.9000244140625,2445.85009765625,571.25,3238.89990234375,1759.199951171875,2373.199951171875,212.5500030517578,685.25,1403.800048828125,353.54998779296875,4962.5,528.25,2510.64990234375,1033.5,6768.5498046875,6795.7998046875,774.4500122070312,608.7999877929688,1535.0,16880.55078125,997.7000122070312,9481.650390625,214.14999389648438,4556.60009765625,937.3499755859375,106.30000305175781,3598.5,103.44999694824219
2021-04-06,1984.300048828125,1440.25,1411.050048828125,2472.300048828125,565.9000244140625,3264.699951171875,1768.300048828125,2408.300048828125,212.64999389648438,677.9000244140625,1401.0,350.54998779296875,4993.10009765625,532.2000122070312,2611.60009765625,1028.4000244140625,6751.2998046875,6736.64990234375,781.0999755859375,620.4500122070312,1525.5,17081.69921875,991.3499755859375,9519.5,209.1999969482422,4619.25,927.25,106.05000305175781,3615.5,103.94999694824219
2021-04-07,2002.8499755859375,1447.199951171875,1430.199951171875,2482.699951171875,577.6500244140625,3271.39990234375,1792.0,2405.25,213.8000030517578,688.25,1404.1500244140625,358.54998779296875,5077.10009765625,541.5999755859375,2628.60009765625,1037.199951171875,6865.0,6760.0498046875,796.2999877929688,621.0499877929688,1514.0999755859375,17409.849609375,1002.4000244140625,9539.599609375,210.5500030517578,4692.64990234375,945.5499877929688,105.44999694824219,3680.199951171875,104.6500015258789
2021-04-08,2005.3499755859375,1432.800048828125,1439.8499755859375,2502.550048828125,576.7000122070312,3317.35009765625,1783.25,2409.89990234375,213.25,681.5999755859375,1419.1500244140625,355.6000061035156,5029.5,543.0,2650.64990234375,1037.5,6826.85009765625,6971.25,795.1500244140625,614.25,1571.300048828125,17689.900390625,1029.0,9654.7998046875,209.0,4689.0498046875,934.9000244140625,105.0,3649.800048828125,103.5999984741211
2021-04-09,1982.050048828125,1421.75,1441.050048828125,2513.89990234375,566.2000122070312,3322.25,1799.25,2476.0,213.10000610351562,668.2000122070312,1404.0999755859375,353.0,4872.2998046875,545.25,2630.800048828125,1045.4000244140625,6827.10009765625,6825.85009765625,791.1500244140625,636.75,1592.0,17592.400390625,1053.0,9629.0498046875,208.3000030517578,4760.2998046875,923.6500244140625,102.80000305175781,3651.300048828125,103.80000305175781
